product_id,product_name,category,subcategory,unit_price,supplier_id,weight_kg,is_active
prod_02358,Physics Workbook Eco,Books,Education,859.58,supp_109,14.3,1
prod_02359,Chemistry Lab Manual Value,Books,Education,691.23,supp_072,26.4,1
prod_02360,Biology Illustrated Prime,Books,Education,2348.73,supp_093,14.31,1
prod_02361,IELTS Preparation Neo,Books,Education,982.57,supp_079,0.73,1
prod_02362,GRE Study Guide Air,Books,Education,2420.33,supp_156,1.14,1
prod_02363,Accounting Fundamentals Core,Books,Education,1874.68,supp_014,20.75,1
prod_02364,Statistics Textbook One,Books,Education,1993.13,supp_062,7.66,1
prod_02365,Mathematics Grade 10 V2,Books,Education,1023.26,supp_164,28.76,1
prod_02366,English Grammar Advanced Plus,Books,Education,970.85,supp_176,3.75,1
prod_02367,Computer Science Basics Lite,Books,Education,2180.69,supp_114,11.72,1
prod_02368,Physics Workbook Pro,Books,Education,2283.49,supp_101,27.83,1
prod_02369,Chemistry Lab Manual Max,Books,Education,2303.02,supp_078,2.8,1
prod_02370,Biology Illustrated Mini,Books,Education,2074.5,supp_061,8.99,1
prod_02371,IELTS Preparation XL,Books,Education,2162.6,supp_042,27.49,1
prod_02372,GRE Study Guide SE,Books,Education,1615.25,supp_197,19.37,1
prod_02373,Accounting Fundamentals New,Books,Education,1994.36,supp_071,26.01,1
prod_02374,Statistics Textbook Ultra,Books,Education,2075.67,supp_126,14.19,1
prod_02375,Mathematics Grade 10 2023,Books,Education,1091.11,supp_086,21.55,1
prod_02376,English Grammar Advanced Elite,Books,Education,2204.23,supp_026,24.75,1
prod_02377,Computer Science Basics Basic,Books,Education,1776.36,supp_130,2.08,1
prod_02378,Physics Workbook Eco,Books,Education,1110.09,supp_187,24.42,0
prod_02379,Chemistry Lab Manual Value,Books,Education,1870.69,supp_117,20.89,1
prod_02380,Biology Illustrated Prime,Books,Education,1928.74,supp_165,19.28,1
prod_02381,IELTS Preparation Neo,Books,Education,1612.38,supp_165,4.17,1
prod_02382,GRE Study Guide Air,Books,Education,1061.59,supp_161,9.24,1
prod_02383,Accounting Fundamentals Core,Books,Education,1481.94,supp_029,4.82,1
prod_02384,Statistics Textbook One,Books,Education,1339.28,supp_197,24.94,1
prod_02385,Mathematics Grade 10 V2,Books,Education,1931.59,supp_153,20.6,1
prod_02386,English Grammar Advanced Plus,Books,Education,2002.34,supp_082,13.6,1
prod_02387,Computer Science Basics Lite,Books,Education,2196.41,supp_035,7.89,1
prod_02388,Physics Workbook Pro,Books,Education,1749.92,supp_084,24.01,1
prod_02389,Chemistry Lab Manual Max,Books,Education,576.79,supp_107,11.09,1
prod_02390,Biology Illustrated Mini,Books,Education,1044.39,supp_097,28.35,1
prod_02391,IELTS Preparation XL,Books,Education,2222.42,supp_058,0.72,1
prod_02392,GRE Study Guide SE,Books,Education,155.13,supp_143,19.45,1
prod_02393,Accounting Fundamentals New,Books,Education,1603.91,supp_023,29.23,1
prod_02394,Statistics Textbook Ultra,Books,Education,575.84,supp_180,25.57,1
prod_02395,Mathematics Grade 10 2023,Books,Education,219.48,supp_159,12.92,1
prod_02396,English Grammar Advanced Elite,Books,Education,724.38,supp_023,28.75,1
prod_02397,Computer Science Basics Basic,Books,Education,508.29,supp_146,3.61,1
prod_02398,Physics Workbook Eco,Books,Education,1824.6,supp_112,23.22,1
prod_02399,Chemistry Lab Manual Value,Books,Education,2327.88,supp_173,14.88,1
prod_02400,Biology Illustrated Prime,Books,Education,638.76,supp_053,5.8,1
prod_02401,IELTS Preparation Neo,Books,Education,2168.65,supp_069,8.71,1
prod_02402,GRE Study Guide Air,Books,Education,1286,supp_034,13,1
prod_02403,Accounting Fundamentals Core,Books,Education,595.85,supp_056,29.86,1
prod_02404,Statistics Textbook One,Books,Education,779.12,supp_174,5.76,1
prod_02405,Mathematics Grade 10 V2,Books,Education,532.89,supp_038,0.96,1
prod_02406,English Grammar Advanced Plus,Books,Education,2442.71,supp_061,18.57,1
prod_02407,Computer Science Basics Lite,Books,Education,2277.59,supp_095,17.53,1
prod_02408,Physics Workbook Pro,Books,Education,,supp_022,0.41,1
prod_02409,Chemistry Lab Manual Max,Books,Education,419.69,supp_083,29.23,1
prod_02410,Biology Illustrated Mini,Books,Education,1054.13,supp_055,21.43,1
prod_02411,IELTS Preparation XL,Books,Education,1800.29,supp_189,17.96,1
prod_02412,GRE Study Guide SE,Books,Education,275.33,supp_143,1.86,1
prod_02413,Accounting Fundamentals New,Books,Education,898.87,supp_061,14.18,1
prod_02414,Statistics Textbook Ultra,Books,Education,950.32,supp_156,28.19,0
prod_02415,Mathematics Grade 10 2023,Books,Education,2421.3,supp_154,21.32,1
prod_02416,English Grammar Advanced Elite,Books,Education,2043.65,supp_002,7.68,1
prod_02417,Computer Science Basics Basic,Books,Education,1587.18,supp_078,29.33,1
prod_02418,Physics Workbook Eco,Books,Education,1711.03,supp_034,29.04,1
prod_02419,Chemistry Lab Manual Value,Books,Education,1442.94,supp_149,5.46,1
prod_02420,Biology Illustrated Prime,Books,Education,507.68,supp_127,27.92,1
prod_02421,IELTS Preparation Neo,Books,Education,2206.95,supp_034,2.78,1
prod_02422,GRE Study Guide Air,Books,Education,1804.61,supp_111,4.34,1
prod_02423,Accounting Fundamentals Core,Books,Education,380.42,supp_012,29.36,1
prod_02424,Statistics Textbook One,Books,Education,1298.11,supp_072,22.46,1
prod_02425,Mathematics Grade 10 V2,Books,Education,2322.97,supp_073,27.09,1
prod_02426,English Grammar Advanced Plus,Books,Education,731.72,supp_195,27.81,1
prod_02427,Computer Science Basics Lite,Books,Education,1340.73,supp_112,26.79,1
prod_02428,Physics Workbook Pro,Books,Education,857.3,supp_126,22.93,1
prod_02429,Chemistry Lab Manual Max,Books,Education,463.04,supp_169,19.14,1
prod_02430,Biology Illustrated Mini,Books,Education,1155.98,supp_049,4.54,1
prod_02431,IELTS Preparation XL,Books,Education,651.67,supp_010,14.16,1
prod_02432,GRE Study Guide SE,Books,Education,492.53,supp_120,13.15,1
prod_02433,Accounting Fundamentals New,Books,Education,2488.48,supp_127,1.32,1
prod_02434,Statistics Textbook Ultra,Books,Education,955.65,supp_182,16.87,1
prod_02435,ABC Fun Learning,Books,Children,1283.17,supp_185,26.02,1
prod_02436,Dinosaur Adventure Story,Books,Children,396.77,supp_024,6.19,1
prod_02437,Fairy Tales Collection,Books,Children,781.88,supp_044,22.52,1
prod_02438,Space Explorer Kids,Books,Children,2074.17,supp_145,26.74,1
prod_02439,Animal Kingdom Book,Books,Children,1505.63,supp_150,29.94,1
prod_02440,Counting Fun Book,Books,Children,109.9,supp_197,17.17,1
prod_02441,Bedtime Stories Set,Books,Children,1099.41,supp_020,7.46,1
prod_02442,Color My World Book,Books,Children,1295.47,supp_025,26.63,1
prod_02443,Little Scientist Kit,Books,Children,162.31,supp_175,29.44,1
prod_02444,Nepal Folk Tales Kids,Books,Children,392.78,supp_096,17.75,1
prod_02445,ABC Fun Learning V2,Books,Children,2382.93,supp_083,4.7,1
prod_02446,Dinosaur Adventure Story Plus,Books,Children,294.55,supp_182,19.82,1
prod_02447,Fairy Tales Collection Lite,Books,Children,1189.73,supp_069,17.87,1
prod_02448,Space Explorer Kids Pro,Books,Children,113.93,supp_012,19.72,1
prod_02449,Animal Kingdom Book Max,Books,Children,2382.15,supp_084,28.43,1
prod_02450,Counting Fun Book Mini,Books,Children,2499.57,supp_146,3.97,1
prod_02451,Bedtime Stories Set XL,Books,Children,2171.87,supp_165,8.56,1
prod_02452,Color My World Book SE,Books,Children,2015.55,supp_191,2.21,0
prod_02453,Little Scientist Kit New,Books,Children,2384.56,supp_098,2.87,1
prod_02454,Nepal Folk Tales Kids Ultra,Books,Children,712.39,supp_062,28.95,1
prod_02455,ABC Fun Learning 2023,Books,Children,2177.24,supp_023,0.71,1
prod_02456,Dinosaur Adventure Story Elite,Books,Children,599.73,supp_100,23.41,1
prod_02457,Fairy Tales Collection Basic,Books,Children,783.85,supp_193,28.64,1
prod_02458,Space Explorer Kids Eco,Books,Children,469.92,supp_077,14.78,1
prod_02459,Animal Kingdom Book Value,Books,Children,1137.66,supp_080,27.12,1
prod_02460,Counting Fun Book Prime,Books,Children,1548.43,supp_092,20,1
prod_02461,Bedtime Stories Set Neo,Books,Children,2096.93,supp_132,6.08,1
prod_02462,Color My World Book Air,Books,Children,1169.06,supp_100,14.35,1
prod_02463,Little Scientist Kit Core,Books,Children,1451.34,supp_109,2.8,1
prod_02464,Nepal Folk Tales Kids One,Books,Children,1114.09,supp_095,18.45,1
prod_02465,ABC Fun Learning V2,Books,Children,1141.85,supp_110,2.88,0
prod_02466,Dinosaur Adventure Story Plus,Books,Children,1332.02,supp_119,20.33,1
prod_02467,Fairy Tales Collection Lite,Books,Children,1654.27,supp_183,4.74,1
prod_02468,Space Explorer Kids Pro,Books,Children,1288.77,supp_162,19.45,1
prod_02469,Animal Kingdom Book Max,Books,Children,301.53,supp_120,13.18,0
prod_02470,Counting Fun Book Mini,Books,Children,2277.3,supp_123,9.08,1
prod_02471,Bedtime Stories Set XL,Books,Children,2462.05,supp_176,27.1,1
prod_02472,Color My World Book SE,Books,Children,2119.69,supp_134,12.89,1
prod_02473,Little Scientist Kit New,Books,Children,1464.49,supp_142,2.39,1
prod_02474,Nepal Folk Tales Kids Ultra,Books,Children,208.23,supp_028,15.37,1
prod_02475,ABC Fun Learning 2023,Books,Children,1091.25,supp_119,19.86,1
prod_02476,Dinosaur Adventure Story Elite,Books,Children,1464.35,supp_065,10.73,1
prod_02477,Fairy Tales Collection Basic,Books,Children,1505.36,supp_197,15.15,1
prod_02478,Space Explorer Kids Eco,Books,Children,373.45,supp_170,13.94,1
prod_02479,Animal Kingdom Book Value,Books,Children,1986.83,supp_101,1.45,1
prod_02480,Counting Fun Book Prime,Books,Children,1099,supp_181,9,1
prod_02481,Bedtime Stories Set Neo,Books,Children,1509.3,supp_117,22.74,1
prod_02482,Color My World Book Air,Books,Children,1179.87,supp_068,10.31,1
prod_02483,Little Scientist Kit Core,Books,Children,2303.47,supp_048,6.41,1
prod_02484,Nepal Folk Tales Kids One,Books,Children,287.73,supp_155,7.85,1
prod_02485,ABC Fun Learning V2,Books,Children,1716.18,supp_112,16.08,1
prod_02486,Dinosaur Adventure Story Plus,Books,Children,114.03,supp_030,0.5,1
prod_02487,Fairy Tales Collection Lite,Books,Children,1673.92,supp_118,20.79,1
prod_02488,Space Explorer Kids Pro,Books,Children,2185.07,supp_191,18.1,1
prod_02489,Animal Kingdom Book Max,Books,Children,1268.13,supp_159,24.41,1
prod_02490,Counting Fun Book Mini,Books,Children,1580.19,supp_177,20.25,1
prod_02491,Bedtime Stories Set XL,Books,Children,1756.7,supp_102,24.16,1
prod_02492,Color My World Book SE,Books,Children,310.32,supp_035,0.51,1
prod_02493,Little Scientist Kit New,Books,Children,368.59,supp_005,20.91,1
prod_02494,Nepal Folk Tales Kids Ultra,Books,Children,551.73,supp_007,6.36,1
prod_02495,ABC Fun Learning 2023,Books,Children,1656.7,supp_167,7.33,1
prod_02496,Dinosaur Adventure Story Elite,Books,Children,2121.02,supp_138,5.81,1
prod_02497,Fairy Tales Collection Basic,Books,Children,822.2,supp_119,4.53,1
prod_02498,Space Explorer Kids Eco,Books,Children,1112.51,supp_030,5.07,1
prod_02499,Animal Kingdom Book Value,Books,Children,465.81,supp_180,13.41,1
prod_02500,Counting Fun Book Prime,Books,Children,,supp_006,25.81,1
prod_02501,Bedtime Stories Set Neo,Books,Children,1504.54,supp_052,8.92,1
prod_02502,Color My World Book Air,Books,Children,2090.68,supp_101,1.62,1
prod_02503,Little Scientist Kit Core,Books,Children,118.9,supp_162,25.44,1
prod_02504,Nepal Folk Tales Kids One,Books,Children,1136.29,supp_107,25.47,1
prod_02505,ABC Fun Learning V2,Books,Children,1868.99,supp_153,21.96,1
prod_02506,Dinosaur Adventure Story Plus,Books,Children,2497.66,supp_010,14.68,1
prod_02507,Fairy Tales Collection Lite,Books,Children,1266.64,supp_152,21.77,1
prod_02508,Space Explorer Kids Pro,Books,Children,2344.67,supp_125,7.03,1
prod_02509,Animal Kingdom Book Max,Books,Children,245.69,supp_005,12.72,1
prod_02510,Counting Fun Book Mini,Books,Children,858.04,supp_017,8.11,1
prod_02511,Bedtime Stories Set XL,Books,Children,1655.92,supp_122,3.6,1
prod_02512,Color My World Book SE,Books,Children,1594.47,supp_166,10.47,1
prod_02513,Little Scientist Kit New,Books,Children,1774.03,supp_006,4.92,1
prod_02514,Nepal Folk Tales Kids Ultra,Books,Children,1842.9,supp_121,10.38,1
prod_02515,ABC Fun Learning 2023,Books,Children,657.05,supp_057,17.67,1
prod_02516,Dinosaur Adventure Story Elite,Books,Children,1743.94,supp_155,25.62,0
prod_02517,Fairy Tales Collection Basic,Books,Children,1816.48,supp_120,4.02,1
prod_02518,Space Explorer Kids Eco,Books,Children,804.15,supp_183,11.77,1
prod_02519,Animal Kingdom Book Value,Books,Children,1100.47,supp_173,19.61,1
prod_02520,Counting Fun Book Prime,Books,Children,964.61,supp_121,24.01,1
prod_02521,Bedtime Stories Set Neo,Books,Children,2126.88,supp_160,6.3,1
prod_02522,Color My World Book Air,Books,Children,1757.67,supp_023,20.04,1
prod_02523,Little Scientist Kit Core,Books,Children,409.83,supp_052,4.77,1
prod_02524,Nepal Folk Tales Kids One,Books,Children,1281.25,supp_107,28.3,1
prod_02525,ABC Fun Learning V2,Books,Children,1284.94,supp_061,6.36,1
prod_02526,Dinosaur Adventure Story Plus,Books,Children,212.92,supp_005,10.83,1
prod_02527,Fairy Tales Collection Lite,Books,Children,725.94,supp_174,4.84,1
prod_02528,Space Explorer Kids Pro,Books,Children,2087.08,supp_129,1.06,0
prod_02529,Animal Kingdom Book Max,Books,Children,252.8,supp_111,3.51,1
prod_02530,Counting Fun Book Mini,Books,Children,644.06,supp_144,6.8,1
prod_02531,Bedtime Stories Set XL,Books,Children,718.77,supp_088,23.57,1
prod_02532,Color My World Book SE,Books,Children,1946.5,supp_198,26.34,1
prod_02533,Little Scientist Kit New,Books,Children,741.98,supp_039,25.62,1
prod_02534,Nepal Folk Tales Kids Ultra,Books,Children,2196.87,supp_155,20.12,1
prod_02535,ABC Fun Learning 2023,Books,Children,1795.37,supp_113,23.99,1
prod_02536,Dinosaur Adventure Story Elite,Books,Children,2410.35,supp_194,3.42,1
prod_02537,Fairy Tales Collection Basic,Books,Children,354.14,supp_157,18.33,1
prod_02538,Space Explorer Kids Eco,Books,Children,2160.13,supp_027,24.73,1
prod_02539,Animal Kingdom Book Value,Books,Children,200.73,supp_027,5.09,1
prod_02540,Counting Fun Book Prime,Books,Children,383.34,supp_053,27.34,1
prod_02541,Bedtime Stories Set Neo,Books,Children,476.88,supp_075,21.27,1
prod_02542,Color My World Book Air,Books,Children,1928.72,supp_128,22,1
prod_02543,Little Scientist Kit Core,Books,Children,338.31,supp_166,10.98,1
prod_02544,Nepal Folk Tales Kids One,Books,Children,2065.99,supp_032,25.47,1
prod_02545,ABC Fun Learning V2,Books,Children,1153.86,supp_107,23.1,1
prod_02546,Dinosaur Adventure Story Plus,Books,Children,115.81,supp_122,10.31,1
prod_02547,Fairy Tales Collection Lite,Books,Children,1312.05,supp_022,8.05,1
prod_02548,Space Explorer Kids Pro,Books,Children,1816.48,supp_107,10.88,1
prod_02549,Animal Kingdom Book Max,Books,Children,1695.99,supp_039,22.62,1
prod_02550,Counting Fun Book Mini,Books,Children,1371.16,supp_059,4.23,1
prod_02551,Bedtime Stories Set XL,Books,Children,1129.17,supp_105,26.95,1
prod_02552,Color My World Book SE,Books,Children,2384.42,supp_133,23.86,1
prod_02553,Little Scientist Kit New,Books,Children,968.26,supp_008,13.33,1
prod_02554,Nepal Folk Tales Kids Ultra,Books,Children,1948.36,supp_184,24.21,1
prod_02555,ABC Fun Learning 2023,Books,Children,2364.74,supp_022,10.22,1
prod_02556,Dinosaur Adventure Story Elite,Books,Children,1063.96,supp_198,5.01,1
prod_02557,Fairy Tales Collection Basic,Books,Children,247.52,supp_195,1.21,1
prod_02558,Space Explorer Kids Eco,Books,Children,2314.05,supp_039,27.09,1
prod_02559,Animal Kingdom Book Value,Books,Children,238.74,supp_162,29.4,1
prod_02560,Counting Fun Book Prime,Books,Children,2017.77,supp_134,29.18,1
prod_02561,Bedtime Stories Set Neo,Books,Children,1106.33,supp_175,21.05,1
prod_02562,Color My World Book Air,Books,Children,2196.51,supp_185,22.31,1
prod_02563,Little Scientist Kit Core,Books,Children,2282.15,supp_003,24.83,1
prod_02564,Nepal Folk Tales Kids One,Books,Children,2260.5,supp_157,27.62,1
prod_02565,ABC Fun Learning V2,Books,Children,1780.71,supp_115,19.35,1
prod_02566,Dinosaur Adventure Story Plus,Books,Children,2230.19,supp_160,23.67,1
prod_02567,Fairy Tales Collection Lite,Books,Children,1664.89,supp_179,10.42,1
prod_02568,Space Explorer Kids Pro,Books,Children,2048.39,supp_167,12.19,1
prod_02569,Animal Kingdom Book Max,Books,Children,573.51,supp_078,2.62,1
prod_02570,Counting Fun Book Mini,Books,Children,1389.84,supp_100,21.78,1
prod_02571,Bedtime Stories Set XL,Books,Children,1876.13,supp_033,15.66,0
prod_02572,Color My World Book SE,Books,Children,1397.9,supp_055,2.88,1
prod_02573,Little Scientist Kit New,Books,Children,1424.29,supp_134,10.29,1
prod_02574,Nepal Folk Tales Kids Ultra,Books,Children,1625.65,supp_006,0.93,1
prod_02575,ABC Fun Learning 2023,Books,Children,2011.84,supp_152,7.83,1
prod_02576,Dinosaur Adventure Story Elite,Books,Children,2097.35,supp_078,21.82,0
prod_02577,Fairy Tales Collection Basic,Books,Children,2468.69,supp_029,21.99,1
prod_02578,Space Explorer Kids Eco,Books,Children,2119.8,supp_067,18.85,1
prod_02579,Animal Kingdom Book Value,Books,Children,950.74,supp_013,22.72,1
prod_02580,Counting Fun Book Prime,Books,Children,2359.22,supp_115,9.01,1
prod_02581,Bedtime Stories Set Neo,Books,Children,1868.46,supp_117,10.24,1
prod_02582,Color My World Book Air,Books,Children,666.63,supp_191,29.67,1
prod_02583,Little Scientist Kit Core,Books,Children,1457.43,supp_161,20,1
prod_02584,Nepal Folk Tales Kids One,Books,Children,2126.79,supp_060,10.58,1
prod_02585,ABC Fun Learning V2,Books,Children,782.89,supp_184,17.23,1
prod_02586,Dinosaur Adventure Story Plus,Books,Children,435.93,supp_097,15.64,1
prod_02587,Fairy Tales Collection Lite,Books,Children,694.32,supp_084,15.54,0
prod_02588,Space Explorer Kids Pro,Books,Children,562.13,supp_200,10.9,1
prod_02589,Animal Kingdom Book Max,Books,Children,335.17,supp_183,12.83,1
prod_02590,Counting Fun Book Mini,Books,Children,1088.93,supp_024,1.96,1
prod_02591,Bedtime Stories Set XL,Books,Children,2232.42,supp_122,6.52,1
prod_02592,Color My World Book SE,Books,Children,287.37,supp_174,15.84,1
prod_02593,Little Scientist Kit New,Books,Children,1511.77,supp_133,23.39,1
prod_02594,Nepal Folk Tales Kids Ultra,Books,Children,2192.84,supp_150,15.01,1
prod_02595,ABC Fun Learning 2023,Books,Children,1116.21,supp_113,20.7,1
prod_02596,Dinosaur Adventure Story Elite,Books,Children,2374.77,supp_188,29.2,1
prod_02597,Fairy Tales Collection Basic,Books,Children,2077.15,supp_037,15.22,1
prod_02598,Space Explorer Kids Eco,Books,Children,1263.43,supp_118,3.97,1
prod_02599,Animal Kingdom Book Value,Books,Children,,supp_136,3.63,1
prod_02600,Dumbbells Set 20kg,Sports & Outdoors,Gym,6940.4,supp_009,22.42,1
prod_02601,Resistance Bands Pack,Sports & Outdoors,Gym,14172.23,supp_095,27.66,1
prod_02602,Yoga Mat Premium,Sports & Outdoors,Gym,1957.74,supp_105,3.4,1
prod_02603,Pull-Up Bar Door,Sports & Outdoors,Gym,5669.87,supp_075,1.3,1
prod_02604,Kettlebell 10kg,Sports & Outdoors,Gym,2468.91,supp_096,9.22,1
prod_02605,Jump Rope Speed,Sports & Outdoors,Gym,5742,supp_076,14.63,1
prod_02606,Ab Roller Wheel,Sports & Outdoors,Gym,11909.81,supp_037,23.54,1
prod_02607,Weight Bench Flat,,Gym,6442,supp_079,26.68,1
prod_02608,Exercise Ball 65cm,Sports & Outdoors,Gym,3390.61,supp_190,14.71,1
prod_02609,Gym Gloves Padded,Sports & Outdoors,Gym,2010.45,supp_090,2.12,1
prod_02610,Dumbbells Set 20kg V2,Sports & Outdoors,Gym,861.3,supp_124,17.23,1
prod_02611,Resistance Bands Pack Plus,Sports & Outdoors,Gym,8573.31,supp_087,23.46,1
prod_02612,Yoga Mat Premium Lite,Sports & Outdoors,Gym,7233.37,supp_185,25.03,1
prod_02613,Pull-Up Bar Door Pro,Sports & Outdoors,Gym,0,supp_036,15.19,1
prod_02614,Kettlebell 10kg Max,Sports & Outdoors,Gym,7021.86,supp_116,20.05,1
prod_02615,Jump Rope Speed Mini,Sports & Outdoors,Gym,2404.94,supp_187,9.82,1
prod_02616,Ab Roller Wheel XL,Sports & Outdoors,Gym,12037.21,supp_171,18.75,1
prod_02617,Weight Bench Flat SE,Sports & Outdoors,Gym,5931.08,supp_102,10.24,1
prod_02618,Exercise Ball 65cm New,Sports & Outdoors,Gym,878.13,supp_172,26.71,1
prod_02619,Gym Gloves Padded Ultra,Sports & Outdoors,Gym,11091.51,supp_166,2.75,1
prod_02620,Dumbbells Set 20kg 2023,Sports & Outdoors,Gym,2651.1,supp_007,17.2,1
prod_02621,Resistance Bands Pack Elite,Sports & Outdoors,Gym,11983.15,supp_182,9.33,1
prod_02622,Yoga Mat Premium Basic,Sports & Outdoors,Gym,9748.36,supp_165,16.82,1
prod_02623,Pull-Up Bar Door Eco,Sports & Outdoors,Gym,3047.92,supp_159,16.3,1
prod_02624,Kettlebell 10kg Value,Sports & Outdoors,Gym,11412.7,supp_146,15.7,1
prod_02625,Jump Rope Speed Prime,Sports & Outdoors,Gym,11308.27,supp_129,26.92,1
prod_02626,Ab Roller Wheel Neo,Sports & Outdoors,Gym,1980.19,supp_137,5.47,1
prod_02627,Weight Bench Flat Air,Sports & Outdoors,Gym,480.81,supp_053,7.43,1
prod_02628,Exercise Ball 65cm Core,Sports & Outdoors,Gym,10643.14,supp_149,13.38,1
prod_02629,Gym Gloves Padded One,Sports & Outdoors,Gym,12142.43,supp_156,9.68,1
prod_02630,Dumbbells Set 20kg V2,Sports & Outdoors,Gym,8915.62,supp_126,25.87,1
prod_02631,Resistance Bands Pack Plus,Sports & Outdoors,Gym,544.3,supp_112,5.5,1
prod_02632,Yoga Mat Premium Lite,Sports & Outdoors,Gym,556.04,supp_136,9.59,1
prod_02633,Pull-Up Bar Door Pro,Sports & Outdoors,Gym,4006.23,supp_030,29.4,1
prod_02634,Kettlebell 10kg Max,Sports & Outdoors,Gym,8218.33,supp_074,4.41,0
prod_02635,Jump Rope Speed Mini,Sports & Outdoors,Gym,3982.21,supp_023,4.71,1
prod_02636,Ab Roller Wheel XL,Sports & Outdoors,Gym,14292.04,supp_174,5.16,1
prod_02637,Weight Bench Flat SE,Sports & Outdoors,Gym,9294.24,supp_084,5.53,1
prod_02638,Exercise Ball 65cm New,Sports & Outdoors,Gym,10756.85,supp_077,11.76,1
prod_02639,Gym Gloves Padded Ultra,Sports & Outdoors,Gym,4936.61,supp_106,26.8,1
prod_02640,Dumbbells Set 20kg 2023,Sports & Outdoors,Gym,4017.43,supp_031,1.65,1
prod_02641,Resistance Bands Pack Elite,Sports & Outdoors,Gym,3746.42,supp_153,17.62,1
prod_02642,Yoga Mat Premium Basic,Sports & Outdoors,Gym,7496.1,supp_193,15.18,1
prod_02643,Pull-Up Bar Door Eco,Sports & Outdoors,Gym,14250.48,supp_069,1.91,1
prod_02644,Kettlebell 10kg Value,Sports & Outdoors,Gym,7079.39,supp_105,2.06,1
prod_02645,Jump Rope Speed Prime,Sports & Outdoors,Gym,627.82,supp_163,7.09,1
prod_02646,Ab Roller Wheel Neo,Sports & Outdoors,Gym,13315.11,supp_069,16.67,1
prod_02647,Weight Bench Flat Air,Sports & Outdoors,Gym,8875.36,supp_026,7.46,1
prod_02648,Exercise Ball 65cm Core,Sports & Outdoors,Gym,8409.67,supp_033,9.21,1
prod_02649,Gym Gloves Padded One,Sports & Outdoors,Gym,6219.84,supp_022,25.4,1
prod_02650,Dumbbells Set 20kg V2,Sports & Outdoors,Gym,7606.4,supp_037,11.26,1
prod_02651,Resistance Bands Pack Plus,Sports & Outdoors,Gym,14782.57,supp_063,16.17,1
prod_02652,Yoga Mat Premium Lite,Sports & Outdoors,Gym,6471.54,supp_143,13.61,1
prod_02653,Pull-Up Bar Door Pro,Sports & Outdoors,Gym,214.82,supp_119,28.84,1
prod_02654,Kettlebell 10kg Max,Sports & Outdoors,Gym,9386.8,supp_168,29.17,0
prod_02655,Jump Rope Speed Mini,Sports & Outdoors,Gym,208.04,supp_124,8.27,1
prod_02656,Ab Roller Wheel XL,Sports & Outdoors,Gym,3913.16,supp_175,11.47,1
prod_02657,Weight Bench Flat SE,Sports & Outdoors,Gym,5400.99,supp_162,6.46,1
prod_02658,Exercise Ball 65cm New,Sports & Outdoors,Gym,12642.13,supp_073,1.46,1
prod_02659,Gym Gloves Padded Ultra,Sports & Outdoors,Gym,11139.91,supp_145,2.19,1
prod_02660,Dumbbells Set 20kg 2023,Sports & Outdoors,Gym,1527.78,supp_179,3.78,0
prod_02661,Resistance Bands Pack Elite,Sports & Outdoors,Gym,2266.82,supp_143,29.96,1
prod_02662,Yoga Mat Premium Basic,Sports & Outdoors,Gym,13198.53,supp_054,18.35,1
prod_02663,Pull-Up Bar Door Eco,Sports & Outdoors,Gym,14369.77,supp_082,26.53,1
prod_02664,Kettlebell 10kg Value,Sports & Outdoors,Gym,14192.05,supp_163,7.91,1
prod_02665,Jump Rope Speed Prime,Sports & Outdoors,Gym,11339.87,supp_116,8.26,1
prod_02666,Ab Roller Wheel Neo,Sports & Outdoors,Gym,10001.7,supp_083,10.31,1
prod_02667,Weight Bench Flat Air,Sports & Outdoors,Gym,7005.03,supp_154,9.92,1
prod_02668,Exercise Ball 65cm Core,Sports & Outdoors,Gym,13727.47,supp_035,19.43,1
prod_02669,Gym Gloves Padded One,Sports & Outdoors,Gym,230.3,supp_122,0.23,1
prod_02670,Dumbbells Set 20kg V2,Sports & Outdoors,Gym,341.76,supp_045,12.45,1
prod_02671,Resistance Bands Pack Plus,Sports & Outdoors,Gym,13449.97,supp_181,14.72,1
prod_02672,Yoga Mat Premium Lite,Sports & Outdoors,Gym,6013.31,supp_021,23.64,1
prod_02673,Pull-Up Bar Door Pro,Sports & Outdoors,Gym,9806.64,supp_020,16.21,1
prod_02674,Kettlebell 10kg Max,Sports & Outdoors,Gym,13410.07,supp_172,13.41,1
prod_02675,Jump Rope Speed Mini,Sports & Outdoors,Gym,2026.55,supp_097,24.84,1
prod_02676,Ab Roller Wheel XL,Sports & Outdoors,Gym,5497.89,supp_046,25.19,1
prod_02677,Weight Bench Flat SE,Sports & Outdoors,Gym,12215.67,supp_003,3.83,1
prod_02678,Exercise Ball 65cm New,Sports & Outdoors,Gym,5683.11,supp_050,13.39,1
prod_02679,Gym Gloves Padded Ultra,Sports & Outdoors,Gym,3478.51,supp_006,22.78,1
prod_02680,Dumbbells Set 20kg 2023,Sports & Outdoors,Gym,10272.2,supp_182,10.8,1
prod_02681,Resistance Bands Pack Elite,Sports & Outdoors,Gym,1531.5,supp_158,18.79,1
prod_02682,Yoga Mat Premium Basic,Sports & Outdoors,Gym,12164.53,supp_057,7.1,1
prod_02683,Pull-Up Bar Door Eco,Sports & Outdoors,Gym,7508.37,supp_093,1.2,1
prod_02684,Kettlebell 10kg Value,Sports & Outdoors,Gym,7494,supp_181,21.24,1
